2018/11/2,17:0:20
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
35,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1856,4095,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
245876,235,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
246418,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
246964,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,68,17540,0,0,0,0
247505,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
248047,234,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
248589,234,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
249129,234,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
249671,234,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
250213,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,0
250769,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,69,17862,0,0,0,0
251310,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,0,0,0,0
251851,234,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
252429,234,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,72,18549,0,0,0,0
252969,234,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,0,0,0,0
253511,234,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,0,0,0,0
254053,234,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,67,17380,0,0,0,0
254599,234,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,17538,0,0,0,0
255140,234,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,0
255681,234,881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,0
256223,234,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,0,0,0,0
256764,234,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,0
257305,234,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,0,0,0,0
257847,234,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,0
258403,233,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,69,17856,0,0,0,0
258944,233,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,67,17365,0,0,0,0
259485,233,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
260027,233,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
260568,233,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
261109,233,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
261651,233,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
262197,233,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,68,17541,0,0,0,0
262738,233,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
263280,233,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
263822,233,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,67,17376,0,0,0,0
264363,233,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
264904,232,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,4
265446,232,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
266002,232,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,69,17863,0,0,0,0
266544,232,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,0,0,0,0
267085,232,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
267626,231,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,67,17380,0,0,0,0
268168,232,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,67,17381,0,0,0,0
268709,232,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
269251,232,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,67,17380,1,1,0,0
269798,232,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,68,17543,0,0,0,0
270339,232,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,67,17380,0,0,0,0
270880,232,900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,1,1,0,1
271422,232,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
271964,233,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,67,17377,0,0,0,0
272539,231,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,72,18511,0,0,0,0
273080,231,898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,67,17336,1,1,0,0
273636,228,897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,69,17863,1,1,0,0
274178,231,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,0,0,0,0
274718,232,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
275260,231,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
275802,231,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
276343,231,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,67,17382,0,0,0,0
276885,231,894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,67,17379,0,0,0,0
277431,231,901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,68,17543,1,1,0,0
277972,231,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,2
278514,232,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
279056,231,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,67,17378,0,0,0,0
