2018/11/2,16:38:0
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
35,92,208,328,451,578,708,842,979,1119,1263,1411,1562,1716,1856,4095,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
127352,250,776,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,3,3,0,3
127894,250,774,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,3,3,0,2
128435,251,776,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,10,10,0,4
128994,251,773,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,70,17965,3,3,0,2
129534,250,774,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,67,17330,3,3,0,5
130075,250,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,1
130617,250,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,0
131159,251,777,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,4,4,0,5
131699,250,773,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,3,3,0,4
132241,248,772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,1,1,0,2
132786,251,773,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,68,17493,3,3,0,6
133325,251,772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,67,17333,1,1,0,3
133867,250,772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,1,1,0,3
134408,252,774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,1,1,0,1
134949,251,773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,2,2,0,4
135490,251,773,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,67,17366,2,2,0,2
136067,251,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,72,18531,0,0,0,1
136623,250,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,69,17846,0,0,0,0
137163,251,773,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,3,3,0,2
137705,252,775,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,5,5,0,8
138246,250,771,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,1,1,0,1
138787,251,788,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,4,4,0,0
139328,252,788,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,2,2,0,2
139870,255,774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,67,17369,1,1,0,3
140414,251,774,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,86,68,17494,6,6,0,3
140955,253,773,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,67,17335,4,4,0,5
141496,251,772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,1,1,0,2
142038,252,771,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,2,2,0,5
142579,252,774,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,7,7,0,1
143120,253,770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,1,1,0,2
143662,252,772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,1,1,0,6
144219,255,772,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,69,17896,3,3,0,2
144759,253,774,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,67,17364,4,4,0,5
145301,252,775,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,13
145844,252,766,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,17411,2,2,0,2
146382,252,771,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,67,17301,10,10,0,8
146926,252,775,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,68,17442,8,8,0,4
147466,251,772,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,67,17337,5,5,0,2
148012,252,774,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,68,17496,5,5,0,11
148552,252,774,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,9,9,0,8
149094,251,774,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,3
149635,252,771,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,7,7,0,6
150176,253,773,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,5,5,0,9
150717,253,775,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,4,4,0,8
151259,252,770,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,2,2,0,7
151816,257,775,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,69,17894,10,10,0,2
152359,253,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,68,17437,0,0,0,2
152899,253,772,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,67,17337,5,5,0,4
153441,253,776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,2,2,0,4
153981,252,771,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,0
154523,253,772,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,7,7,0,1
155065,253,776,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,3,3,0,4
155643,252,773,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,72,18619,5,5,0,9
156185,254,771,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,5,5,0,7
156727,254,775,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,5,5,0,5
157267,253,772,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,4,4,0,3
157809,253,771,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,4,4,0,1
158350,254,772,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,9,9,0,10
158893,254,770,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,17409,5,5,0,11
159449,254,772,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201,69,17865,3,3,0,5
159990,256,772,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,67,17367,4,4,0,4
160531,254,770,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,5,5,0,7
161073,254,774,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,6,6,0,6
161614,253,770,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,3,3,0,4
162155,255,772,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,5,5,0,4
162697,254,772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,2,2,0,2
163241,252,774,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88,68,17496,6,6,0,3
163781,253,773,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,67,17335,2,2,0,5
164323,250,772,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,5
164865,255,773,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,6,6,0,4
165405,255,771,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,8,8,0,9
165947,254,771,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,5,5,0,6
166489,253,762,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,9,9,0,7
167046,253,773,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,69,17894,5,5,0,7
167586,252,771,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,214,67,17366,7,7,0,7
168128,254,774,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,11,11,0,5
168671,254,774,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,68,17444,3,3,0,5
169211,252,774,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,67,17337,6,6,0,7
169753,253,775,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,4,4,0,3
170294,254,773,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,5,5,0,0
170840,254,770,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,17497,7,7,0,4
171379,253,774,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,67,17337,11,11,0,4
171923,253,774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,68,17443,1,1,0,0
172463,254,770,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,67,17337,3,3,0,1
173004,253,772,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,4
173546,250,773,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,7,7,0,2
174087,254,774,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,2,2,0,4
174680,251,773,10,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,74,19064,18,18,0,18
175225,252,774,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,68,17509,10,10,0,11
175770,253,773,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,68,17479,3,3,0,4
176310,253,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,67,17338,0,0,0,6
176851,254,779,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,67,17372,5,5,0,2
177392,254,775,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,4,4,0,7
177934,253,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,2
178480,252,778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,68,17530,1,1,0,2
179025,253,778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,68,17513,2,2,0,4
179567,255,776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,1,1,0,1
180108,253,779,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,0
180649,253,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,67,17370,0,0,0,1
181190,253,781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,1,1,0,3
181732,253,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,67,17375,1,1,0,2
182289,253,780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,69,17896,1,1,0,2
182831,253,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,67,17368,1,1,0,1
183371,253,782,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,1
183913,253,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,67,17374,0,0,0,1
184455,253,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,0,0,0,1
184995,253,780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,67,17371,1,1,0,0
185537,253,781,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,2,2,0,3
186082,253,778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,68,17497,1,1,0,2
186622,253,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,67,17336,0,0,0,1
187163,253,778,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,221,67,17373,2,2,0,1
187705,253,777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,67,17373,1,1,0,0
188246,253,779,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,88,0,221,67,17373,3,3,0,1
188788,253,778,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68,17408,4,4,0,1
189328,253,778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,67,17300,1,1,0,3
189885,252,780,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,228,69,17892,3,3,0,1
