2018/11/16,8:34:35
FirmwareVer=DropsondeV2OPC-012id PCBv4.SPIdef.............BS
bb0,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,bb10,bb11,bb12,bb13,bb14,bb15,GSC,ID
35,92,208,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,4095,1.00,1
time,temp,hum,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b1tof,b3tof,b5tof,b7tof,period,csum,glitch,longtof,rejrat
127085,400,581,18,27,14,10,6,6,3,1,2,4,5,0,5,1,2,16,244,122,199,68,17607,120,120,0,255
127640,397,588,9,9,5,2,1,1,0,4,0,2,0,0,0,2,0,1,255,86,155,69,17819,36,36,0,140
128186,396,588,11,1,3,4,1,0,2,0,0,1,2,1,2,2,2,10,0,0,127,68,17535,42,42,0,213
128732,397,589,29,14,13,2,7,2,4,5,4,4,3,3,3,2,1,17,177,214,93,68,17501,113,113,0,255
129285,393,587,15,7,6,1,1,4,3,1,0,1,1,1,5,0,1,12,155,106,84,69,17748,59,59,0,255
129837,411,586,12,5,3,0,1,1,1,0,2,0,1,2,1,0,0,5,10,0,53,69,17717,34,34,0,142
130380,397,586,8,1,2,1,0,1,1,2,0,0,0,0,0,0,0,0,217,27,58,68,17466,16,16,0,94
130925,398,605,12,9,3,2,0,2,2,1,0,2,0,3,4,1,1,14,102,175,56,68,17464,56,56,0,221
131473,396,606,25,16,7,1,0,1,0,1,1,0,0,2,1,2,0,20,103,183,198,68,17606,77,77,0,255
132024,396,595,7,1,2,1,0,1,2,0,1,1,0,1,0,1,1,5,4,0,15,69,17679,24,24,0,150
132566,397,583,7,5,2,1,1,3,0,1,3,0,2,0,1,1,1,5,84,179,242,67,17394,33,33,0,119
133115,398,573,14,4,1,0,2,1,1,1,0,1,1,0,0,0,0,5,120,129,237,68,17645,31,31,0,121
133664,397,592,7,0,1,1,1,0,1,0,2,1,2,0,1,0,3,3,0,0,200,68,17608,23,23,0,107
134207,398,594,17,13,6,5,2,3,2,2,2,2,1,0,4,4,2,23,138,249,22,68,17430,88,88,0,255
134757,399,591,27,3,4,3,4,3,1,2,1,2,3,0,0,2,0,10,203,182,234,68,17642,65,65,0,240
135307,397,595,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,234,68,17642,12,12,0,74
135848,395,595,8,5,2,1,5,2,3,2,1,1,0,6,0,2,2,12,33,21,242,67,17394,52,52,0,255
136395,396,596,16,6,4,1,2,3,2,1,2,4,2,1,1,0,2,19,212,225,129,68,17537,66,66,0,255
136948,397,591,18,11,3,4,2,1,5,3,2,2,4,4,1,2,1,12,191,203,88,69,17752,75,75,0,255
137498,396,598,18,14,11,4,2,3,2,4,4,2,3,3,10,5,4,30,253,85,235,68,17643,119,119,0,255
138051,397,601,19,7,7,5,0,4,2,1,3,2,5,6,4,1,4,21,160,208,120,69,17784,91,91,0,255
138601,400,602,18,4,6,3,8,5,9,5,6,2,5,1,8,9,4,31,179,151,235,68,17643,124,124,0,255
139153,399,597,12,3,7,3,4,3,4,6,4,4,4,3,8,5,4,32,202,168,49,69,17713,106,106,0,255
139704,400,601,10,7,6,1,2,3,1,3,1,5,2,0,2,3,3,13,183,94,14,69,17678,62,62,0,255
140255,397,609,23,6,8,4,3,5,3,3,4,4,2,4,2,3,4,13,1,0,16,69,17680,91,91,0,255
140798,398,619,20,7,6,4,2,2,3,1,3,1,1,1,4,3,3,11,110,242,58,68,17466,72,72,0,255
141347,398,619,17,18,8,2,4,4,0,5,3,4,3,4,3,0,2,23,22,170,199,68,17607,100,100,0,255
141899,398,622,26,24,13,8,6,6,5,9,3,2,2,8,4,3,6,33,110,134,50,69,17714,158,158,0,255
142452,388,633,10,13,12,2,3,3,3,2,3,3,4,0,5,4,5,18,237,68,85,69,17749,90,90,0,255
143001,395,619,34,33,12,10,3,4,4,8,2,8,2,4,5,6,9,34,236,169,234,68,17642,178,178,0,255
143560,400,611,14,2,6,1,0,1,3,4,3,3,4,2,1,1,1,9,13,22,10,70,17930,55,55,0,225
144105,399,619,16,6,10,3,3,4,3,0,0,3,3,4,4,1,4,19,146,0,92,68,17500,83,83,0,255
144653,398,617,4,2,3,0,1,1,2,0,0,1,0,2,0,0,0,5,88,0,164,68,17572,21,21,0,93
145196,397,616,15,14,3,1,1,6,3,4,4,4,4,3,3,3,3,7,190,138,21,68,17429,78,78,0,255
145744,398,624,23,15,14,4,3,3,6,9,5,9,5,4,2,5,0,23,135,168,210,68,17618,130,130,0,255
146298,397,619,17,13,12,5,3,4,2,0,4,2,2,5,3,4,5,11,40,0,120,69,17784,92,92,0,255
146850,400,617,14,21,11,2,2,3,2,3,0,3,7,1,4,0,1,26,140,100,52,69,17716,100,100,0,255
147403,399,621,22,10,10,1,6,5,4,2,3,5,3,5,2,2,5,25,172,155,84,69,17748,110,110,0,255
147956,398,617,27,31,9,5,3,0,9,6,4,5,4,2,3,4,0,24,0,253,85,69,17749,136,136,0,255
148505,407,621,6,3,0,1,0,0,2,1,0,1,0,0,0,1,0,1,0,173,234,68,17642,16,16,0,95
149050,399,619,22,10,9,4,4,1,2,3,5,5,1,5,3,7,2,22,84,161,57,68,17465,105,105,0,255
149601,400,619,13,3,1,2,2,3,2,4,1,2,1,1,0,2,0,9,156,213,14,69,17678,46,46,0,188
150148,398,618,4,0,2,2,0,2,1,1,1,2,0,2,1,0,0,0,59,136,164,68,17572,18,18,0,87
150696,398,607,4,7,5,3,0,2,1,3,0,2,3,2,2,0,1,4,41,213,202,68,17610,39,39,0,198
151243,398,614,18,13,15,6,4,3,8,2,1,6,7,2,5,6,8,15,95,134,128,68,17536,119,119,0,255
151796,399,609,18,6,11,6,2,3,0,5,4,1,1,4,3,3,1,2,53,120,86,69,17750,70,70,0,248
152343,399,604,23,21,21,5,5,7,4,3,5,5,2,1,4,2,1,19,168,190,164,68,17572,128,128,0,255
152897,399,607,13,7,4,1,2,2,3,1,2,2,0,1,3,1,1,8,116,42,121,69,17785,51,51,0,205
153445,400,618,3,2,3,1,1,2,1,0,0,0,0,0,1,0,0,2,198,0,164,68,17572,16,16,0,119
153994,399,608,5,0,1,3,0,0,2,0,1,1,0,2,3,2,0,4,0,0,202,68,17610,24,24,0,140
154536,398,613,7,3,1,0,0,2,1,1,2,3,2,0,0,1,2,1,51,217,22,68,17430,26,26,0,110
155081,397,590,12,12,18,2,4,9,5,4,4,5,3,2,4,0,4,5,237,235,92,68,17500,93,93,0,255
155631,398,631,28,12,11,4,4,11,7,9,7,6,1,1,4,0,4,11,164,164,234,68,17642,120,120,0,255
156186,398,636,16,12,18,7,11,9,8,7,6,2,8,9,3,2,8,13,139,203,155,69,17819,139,139,0,255
156741,399,644,16,13,13,7,5,2,5,4,8,9,5,6,5,3,4,13,152,235,155,69,17819,118,118,0,255
157298,397,637,26,19,6,7,6,9,7,10,7,2,3,6,2,4,2,15,138,25,230,69,17894,131,131,0,255
157851,398,648,15,17,11,8,9,7,3,4,3,7,2,2,7,7,3,14,145,78,84,69,17748,119,119,0,255
158403,400,655,12,14,8,5,4,8,6,4,2,7,4,2,5,3,7,12,232,48,49,69,17713,103,103,0,255
158954,401,656,19,8,13,8,5,8,5,5,7,9,7,1,1,3,3,20,221,187,13,69,17677,122,122,0,255
159506,401,656,11,5,4,2,4,3,6,4,5,1,3,1,2,2,2,5,123,190,50,69,17714,60,60,0,255
160053,400,657,14,8,1,3,0,6,2,2,1,3,1,1,1,2,0,7,194,147,163,68,17571,52,52,0,255
160605,399,641,13,3,4,3,3,4,2,1,1,0,1,7,1,1,0,5,15,19,52,69,17716,49,49,0,255
161150,401,651,14,3,3,8,11,4,2,2,1,8,4,4,1,0,0,10,113,65,93,68,17501,75,75,0,255
161699,400,649,9,3,1,1,4,1,2,3,3,0,1,0,0,0,1,2,196,190,199,68,17607,31,31,0,124
162246,401,627,4,1,2,1,1,2,0,2,1,1,1,0,0,0,1,1,244,176,163,68,17571,18,18,0,108
162794,400,636,15,3,2,1,1,3,2,0,2,0,2,0,1,0,0,0,106,0,163,68,17571,32,32,0,143
163340,399,639,17,11,7,1,4,1,2,2,3,0,1,0,0,0,2,2,110,238,128,68,17536,53,53,0,183
163893,399,636,20,12,6,3,4,2,1,1,3,2,1,0,0,1,0,1,247,124,89,69,17753,57,57,0,169
164442,400,693,13,5,3,1,1,1,0,2,1,1,0,0,0,0,1,0,231,118,198,68,17606,29,29,0,58
164989,399,648,19,25,7,4,5,4,2,4,2,2,0,1,1,1,0,3,163,236,163,68,17571,80,80,0,228
165538,400,640,6,5,1,3,3,0,3,1,3,1,0,1,0,0,0,2,0,22,234,68,17642,29,29,0,98
166082,399,649,23,28,17,15,15,6,11,6,4,5,3,2,2,5,1,9,176,99,23,68,17431,152,152,0,255
166636,396,646,7,6,4,9,2,2,2,1,3,0,3,2,2,1,1,3,29,234,120,69,17784,48,48,0,162
167182,401,642,9,14,10,4,8,7,4,3,3,1,0,3,0,1,0,3,147,231,128,68,17536,70,70,0,255
167735,400,645,9,9,14,6,3,2,3,1,3,2,1,1,0,0,0,6,80,90,87,69,17751,60,60,0,228
168281,402,644,26,23,17,7,9,7,4,4,2,1,1,4,2,0,1,2,243,187,93,68,17501,110,110,0,255
168833,401,647,33,28,21,2,10,3,9,6,4,3,0,1,4,0,0,4,98,197,49,69,17713,128,128,0,255
169384,401,640,40,48,25,10,9,7,2,0,1,7,1,2,3,0,0,2,141,0,49,69,17713,157,157,0,255
169934,402,646,13,0,4,3,0,0,2,0,0,1,0,0,0,1,1,1,0,0,14,69,17678,26,26,0,68
170477,399,646,44,37,19,6,5,4,3,0,1,3,1,0,2,0,0,11,128,0,246,67,17398,136,136,0,255
171032,399,643,27,17,10,2,6,2,2,0,1,1,0,1,0,0,0,6,157,0,159,69,17823,75,75,0,168
171581,400,649,37,35,25,6,2,4,6,2,0,2,0,0,0,0,0,1,222,252,198,68,17606,120,120,0,255
172134,400,649,13,11,7,1,0,2,0,0,1,2,0,1,2,1,0,2,7,0,85,69,17749,43,43,0,106
172678,401,645,36,41,34,9,3,6,5,2,3,2,1,1,0,1,1,2,126,125,57,68,17465,147,147,0,255
173230,400,649,27,21,18,3,2,6,2,4,2,0,1,0,0,1,0,3,97,192,50,69,17714,90,90,0,251
173778,402,645,41,40,28,7,9,1,5,1,5,4,1,0,2,1,0,1,98,75,199,68,17607,146,146,0,255
174332,400,647,29,17,25,14,0,2,5,1,1,1,0,1,0,1,0,2,165,180,123,69,17787,99,99,0,253
174883,400,645,11,8,4,0,2,2,1,0,0,0,0,0,1,0,0,0,28,0,49,69,17713,29,29,0,56
175427,401,645,1,3,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,68,17431,14,14,0,53
175968,401,647,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,67,17358,15,15,0,29
176512,399,649,15,6,9,2,0,2,1,1,1,0,0,0,0,0,0,0,56,194,21,68,17429,37,37,0,75
177056,401,651,32,50,18,0,3,1,1,2,0,1,0,0,0,0,0,0,144,150,92,68,17500,108,108,0,200
177611,399,638,25,13,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,69,17822,45,45,0,64
178156,402,644,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,68,17465,18,18,0,15
178698,400,642,67,43,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,134,134,0,141
179247,399,638,36,24,6,0,1,2,1,0,0,0,0,0,0,0,0,0,145,0,199,68,17607,70,70,0,83
179792,401,643,33,13,3,3,3,4,1,1,1,0,0,0,0,0,0,0,250,44,128,68,17536,62,62,0,128
180341,402,638,11,11,6,0,0,1,0,0,3,0,0,1,0,0,0,0,185,0,199,68,17607,33,33,0,77
180887,402,639,12,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,229,0,128,68,17536,21,21,0,47
181436,403,641,40,30,12,3,0,1,1,0,0,0,0,0,0,0,0,0,49,0,201,68,17609,87,87,0,160
181984,401,639,87,74,33,8,3,0,1,2,1,0,1,0,0,1,0,1,0,110,165,68,17573,212,212,0,255
182535,401,633,10,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,69,17678,17,17,0,27
183076,402,645,41,36,10,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,242,67,17394,91,91,0,96
183621,402,640,17,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,17500,34,34,0,41
184165,402,640,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,17429,11,11,0,5
184709,400,639,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,68,17469,21,21,0,10
185251,402,640,28,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,75,0,241,67,17393,43,43,0,32
185796,402,640,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,17500,23,23,0,11
186339,401,637,20,16,10,0,0,1,0,0,0,0,0,0,0,0,0,0,208,0,242,67,17394,47,47,0,42
186886,402,638,40,28,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,164,68,17572,73,73,0,73
187430,401,636,60,53,5,0,0,1,0,1,0,0,0,0,0,0,0,0,184,175,57,68,17465,120,120,0,142
187980,401,635,26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,69,17677,41,41,0,32
188527,400,637,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,68,17538,29,29,0,29
189071,400,640,25,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,35,35,0,37
189613,401,619,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,23,23,0,17
190155,401,628,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,21,21,0,35
190698,401,631,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,32,32,0,19
191241,401,638,11,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,18,18,0,16
191782,400,634,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,32,32,0,15
192329,400,633,20,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,238,131,68,17539,25,25,0,13
192875,400,626,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,17500,10,10,0,1
193415,402,630,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,67,17325,32,32,0,23
193957,401,633,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,17429,6,6,0,0
194495,401,627,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,67,17253,15,15,0,8
195087,401,633,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,74,19020,26,26,0,12
195633,401,627,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,68,17507,15,15,0,15
196174,401,631,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,67,17393,31,31,0,15
196718,401,630,19,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,28,28,0,17
197260,400,631,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,24,24,0,14
197803,401,630,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,23,23,0,21
198345,400,631,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,26,26,0,6
198887,401,630,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,15,15,0,7
199433,401,631,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,68,17503,17,17,0,10
199974,401,628,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,67,17395,21,21,0,11
200518,401,632,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,25,25,0,8
201059,401,632,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,67,17359,6,6,0,4
201597,400,635,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,16,16,0,9
202139,401,628,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,67,17395,8,8,0,9
202679,401,625,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,22,22,0,20
203225,401,633,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,68,17539,17,17,0,4
203767,401,631,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,67,17395,20,20,0,11
204310,401,626,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,23,23,0,7
204852,401,627,19,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,36,36,0,17
205396,402,627,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,68,17465,20,20,0,14
205938,401,630,38,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,55,55,0,48
206486,401,630,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,68,17575,32,32,0,24
207030,401,621,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,68,17465,32,32,0,41
207574,401,628,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,33,33,0,19
208115,401,631,23,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,32,32,0,18
208659,402,628,41,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,17429,80,80,0,81
209202,397,628,48,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,81,81,0,90
209744,402,624,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,68,17429,21,21,0,11
210290,401,624,183,186,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,68,17503,393,137,1,255
210840,403,629,242,229,46,6,4,4,0,1,0,0,0,0,0,1,1,0,83,119,234,68,17642,534,22,2,255
211393,404,625,115,118,23,3,2,1,2,0,1,0,0,0,0,0,0,1,145,0,85,69,17749,266,10,1,255
211943,404,631,114,119,20,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,13,69,17677,257,1,1,255
212491,402,625,92,74,25,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,163,68,17571,195,195,0,220
213040,405,630,74,63,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,68,17607,151,151,0,205
213592,408,625,59,56,10,0,0,0,0,2,0,0,0,1,0,0,0,1,0,237,53,69,17717,129,129,0,171
214140,406,629,26,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,68,17642,54,54,0,62
214685,406,627,24,16,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,57,68,17465,44,44,0,38
215228,406,624,26,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,68,17430,37,37,0,37
215771,407,627,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,67,17395,35,35,0,21
216314,407,634,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,68,17464,19,19,0,13
216856,408,629,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242,67,17394,10,10,0,6
217401,408,628,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,68,17468,2,2,0,3
217938,408,628,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101,67,17253,8,8,0,2
218477,409,628,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,9,9,0,1
219017,409,629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,67,17289,3,3,0,2
219555,409,629,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,3,3,0,0
220094,409,632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,2,2,0,0
220633,409,630,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,67,17289,3,3,0,0
221175,409,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,67,17397,0,0,0,0
221714,409,632,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,67,17289,2,2,0,0
222253,409,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,67,17289,0,0,0,0
222791,409,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,0,0,0,0
223330,409,631,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,67,17288,2,2,0,7
223869,409,627,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,67,17289,9,9,0,12
224409,409,628,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,67,17324,20,20,0,2
224954,409,630,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,68,17503,6,6,0,0
225492,410,627,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,67,17251,2,2,0,2
226030,410,631,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,67,17250,2,2,0,0
226568,410,631,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,67,17251,6,6,0,0
227105,410,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,67,17251,1,1,0,1
